"Code_Number","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Future_Auto_Clear"
"099","2023-2024","return false;","","",""
"100","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"101","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"102","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your Perkins overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"103","2023-2024","return true;","","",""
"104","2023-2024","return true;","","",""
"105","2023-2024","return false;","","","false"
"106","2023-2024","return true;","","",""
"107","2023-2024","return false;","","",""
"108","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent did not sign your FAFSA form or the SAR corrections you submitted. If your parent is not able to sign, contact your school's financial aid office or High School Counselor.",""
"109","2023-2024","return false;","","","false"
"110","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We have not received the signature page from your Free Application for Federal Student Aid (FAFSA) form or correction. You must sign and return this Student Aid Report (SAR) before we can determine your eligibility for federal student aid. You may be able to sign electronically.",""
"111","2023-2024","return false;","","",""
"112","2023-2024","return true;","","",""
"113","2023-2024","return true;","","",""
"114","2023-2024","return false;","","",""
"115","2023-2024","return false;","","",""
"116","2023-2024","return false;","","","false"
"117","2023-2024","return true;","","",""
"118","2023-2024","return true;","","",""
"119","2023-2024","return false;","","",""
"120","2023-2024","return true;","","",""
"121","2023-2024","return true;","","",""
"122","2023-2024","return true;","","",""
"123","2023-2024","return true;","","",""
"124","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Contact the following agency(ies) regarding your defaulted or fraudulent federal student loan(s):",""
"125","2023-2024","return true;","","",""
"126","2023-2024","return false;","","",""
"127","2023-2024","return true;","","",""
"128","2023-2024","return true;","","",""
"129","2023-2024","return false;","","",""
"130","2023-2024","return false;","","",""
"131","2023-2024","return false;","","",""
"132","2023-2024","return false;","","",""
"133","2023-2024","return false;","","",""
"134","2023-2024","return false;","","",""
"135","2023-2024","return false;","","",""
"136","2023-2024","return false;","","",""
"137","2023-2024","return false;","","",""
"138","2023-2024","return false;","","",""
"139","2023-2024","return false;","","",""
"140","2023-2024","return false;","","",""
"141","2023-2024","return false;","","",""
"142","2023-2024","return false;","","","false"
"143","2023-2024","return true;","","",""
"144","2023-2024","return false;","","","false"
"145","2023-2024","return false;","","",""
"146","2023-2024","return false;","","",""
"148","2023-2024","return true;","","",""
"149","2023-2024","return true;","","",""
"150","2023-2024","return false;","","",""
"151","2023-2024","return false;","","",""
"152","2023-2024","return false;","","",""
"153","2023-2024","return false;","","",""
"154","2023-2024","return false;","","",""
"155","2023-2024","return false;","","",""
"156","2023-2024","return true;","","",""
"157","2023-2024","return true;","","",""
"158","2023-2024","return true;","","",""
"159","2023-2024","return true;","","",""
"160","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You either didn't sign your Free Application for Federal Student Aid (FAFSA) form or correction, or the date that you provided indicates that you completed your FAFSA form prior to October 1, 2022 or later than the date the FAFSA form was received. You must sign and return this Student Aid Report (SAR) before we can determine your eligibility for federal student aid. You may be able to sign electronically.",""
"161","2023-2024","return true;","","",""
"162","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The U.S. Department of Veterans Affairs didn't confirm that you are or will be a qualifying veteran for purposes of receiving federal student aid for the 2023-2024 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. Armed Forces for purposes other than training, change your answer to Item 46 from ""Yes"" to ""No"" and answer ""Yes"" to Item 45. If you are not and will not be a veteran, you must change the answer to Item 46 from ""Yes"" to ""No"" and provide parental information, including the signature of at least one of your parents. Select ""Make Corrections"" on the ""My FAFSA"" page to make the correction.",""
"163","2023-2024","return true;","","",""
"164","2023-2024","return false;","","",""
"165","2023-2024","return true;","","",""
"166","2023-2024","return true;","","",""
"168","2023-2024","return false;","","",""
"169","2023-2024","return false;","","",""
"170","2023-2024","return true;","","",""
"171","2023-2024","return true;","","",""
"172","2023-2024","return true;","","",""
"173","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The U.S. Department of Veterans Affairs didn't confirm that you are or will be a qualifying veteran for purposes of receiving federal student aid for the 2023-2024 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. armed forces for purposes other than training, change your answer to Item 46 from ""Yes"" to ""No"" and answer ""Yes"" to Item 45. If you are not and will not be a veteran, you must change the answer to Item 46 from ""Yes"" to ""No"" and provide parental information, including the signature of at least one of your parents. Select ""Make Corrections"" on the ""My FAFSA"" page to make the correction.",""
"174","2023-2024","return true;","","",""
"175","2023-2024","return true;","","",""
"176","2023-2024","return true;","","",""
"177","2023-2024","return true;","","",""
"178","2023-2024","return false;","","",""
"179","2023-2024","return false;","","",""
"180","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The U.S. Department of Veterans Affairs didn't confirm that you are or will be a qualifying veteran for purposes of receiving federal student aid for the 2023-2024 school year. If you believe you are or will be a qualifying veteran, contact your financial aid office and provide a copy of your DD214 (military separation form). If you are currently serving on active duty in the U.S. armed forces for purposes other than training, change your answer to Item 46 from ""Yes"" to ""No"" and answer ""Yes"" to Item 45. If you are not and will not be a veteran, you must change the answer to Item 46 from ""Yes"" to ""No"" and provide parental information, including the signature of at least one of your parents. Select ""Make Corrections"" on the ""My FAFSA"" page to make the correction.",""
"190","2023-2024","return false;","","",""
"191","2023-2024","return false;","","",""
"195","2023-2024","return false;","","",""
"196","2023-2024","return false;","","",""
"198","2023-2024","return false;","","",""
"201","2023-2024","return false;","","",""
"202","2023-2024","return false;","","",""
"203","2023-2024","return false;","","",""
"205","2023-2024","return false;","","",""
"206","2023-2024","return false;","","",""
"209","2023-2024","return false;","","",""
"210","2023-2024","return false;","","",""
"211","2023-2024","return false;","","",""
"213","2023-2024","return false;","","",""
"214","2023-2024","return false;","","",""
"215","2023-2024","return false;","","",""
"216","2023-2024","return false;","","",""
"217","2023-2024","return false;","","",""
"218","2023-2024","return false;","","",""
"220","2023-2024","return false;","","",""
"222","2023-2024","return false;","","",""
"223","2023-2024","return false;","","",""
"224","2023-2024","return false;","","",""
"226","2023-2024","return false;","","",""
"227","2023-2024","return false;","","",""
"228","2023-2024","return false;","","",""
"229","2023-2024","return false;","","",""
"231","2023-2024","return false;","","",""
"232","2023-2024","return false;","","",""
"235","2023-2024","return false;","","",""
"238","2023-2024","return false;","","",""
"239","2023-2024","return false;","","",""
"247","2023-2024","return false;","","",""
"248","2023-2024","return false;","","",""
"251","2023-2024","return false;","","",""
"252","2023-2024","return false;","","",""
"253","2023-2024","return false;","","",""
"254","2023-2024","return false;","","",""
"255","2023-2024","return false;","","",""
"256","2023-2024","return false;","","",""
"257","2023-2024","return true;","","",""
"258","2023-2024","return true;","","",""
"259","2023-2024","return true;","","",""
"260","2023-2024","return false;","","",""
"267","2023-2024","return true;","","",""
"272","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The National Student Loan Data System (NSLDS) database indicates that you have one or more student loans that may have been obtained fraudulently. You are not eligible to receive any federal student aid until this issue is resolved.",""
"273","2023-2024","return true;","","",""
"274","2023-2024","return true;","","",""
"275","2023-2024","return true;","","",""
"276","2023-2024","return true;","","",""
"277","2023-2024","return true;","","",""
"278","2023-2024","return true;","","",""
"279","2023-2024","return true;","","",""
"280","2023-2024","return true;","","",""
"281","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We can't process your Free Application for Federal Student Aid (FAFSA) form because of issues related to your eligibility. Contact Federal Student Aid at 202-377-4600 for assistance within 30 days from the date of this letter.",""
"282","2023-2024","return false;","","",""
"283","2023-2024","return true;","","",""
"284","2023-2024","return true;","","",""
"285","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Since you filed your Free Application for Federal Student Aid (FAFSA) form over the telephone, you must sign and return this Student Aid Report (SAR) before we can determine your eligibility for federal student aid.",""
"286","2023-2024","return true;","","",""
"287","2023-2024","return true;","","",""
"288","2023-2024","return true;","","",""
"289","2023-2024","return false;","","",""
"290","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your TEACH Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"291","2023-2024","isir/ccodes/2018/042/AutoCodeClearing.groovy","","To resolve your TEACH Grant overpayment, call the U.S. Department of Education at 1-800-621-3115, or write to the U.S. Department of Education, P.O. Box 5609, Greenville, TX 75403-5609.",""
"292","2023-2024","return false;","","",""
"293","2023-2024","return false;","","",""
"294","2023-2024","return false;","","",""
"295","2023-2024","return true;","","",""
"296","2023-2024","return true;","","",""
"298","2023-2024","return false;","","","false"
"299","2023-2024","return true;","","",""
"300","2023-2024","return true;","","",""
"301","2023-2024","return true;","","",""
"302","2023-2024","return true;","","",""
"303","2023-2024","return false;","","",""
"304","2023-2024","return false;","","",""
"305","2023-2024","return false;","","",""
"306","2023-2024","return false;","","",""
"307","2023-2024","return false;","","",""
"308","2023-2024","return true;","","",""
"309","2023-2024","return false;","","",""
"310","2023-2024","return false;","","",""
"311","2023-2024","return false;","","",""
"312","2023-2024","return false;","","",""
"313","2023-2024","return false;","","",""
"314","2023-2024","return false;","","",""
"315","2023-2024","return false;","","",""
"316","2023-2024","return false;","","",""
"317","2023-2024","return false;","","",""
"318","2023-2024","return false;","","",""
"319","2023-2024","return false;","","",""
"321","2023-2024","return false;","","",""
"326","2023-2024","return false;","","",""
"344","2023-2024","return false;","","",""
"345","2023-2024","return true;","","",""
"346","2023-2024","return false;","","",""
"347","2023-2024","return false;","","",""
"348","2023-2024","return true;","","",""
"349","2023-2024","return true;","","",""
"350","2023-2024","return true;","","",""
"351","2023-2024","return true;","","",""
"352","2023-2024","return true;","","",""
"353","2023-2024","return true;","","",""
"354","2023-2024","return true;","","",""
"355","2023-2024","return true;","","",""
"356","2023-2024","return true;","","",""
"357","2023-2024","return true;","","",""
"359","2023-2024","return false;","","","false"
"360","2023-2024","return false;","","","false"
"361","2023-2024","return true;","","",""
"362","2023-2024","return true;","","",""
"363","2023-2024","return true;","","",""
"364","2023-2024","return true;","","",""
"365","2023-2024","return true;","","",""
"366","2023-2024","return true;","","",""
"367","2023-2024","return true;","","",""
"368","2023-2024","return true;","","",""
"369","2023-2024","return false;","","",""
"370","2023-2024","return false;","","",""
"371","2023-2024","return true;","","",""
"372","2023-2024","return true;","","",""
"373","2023-2024","return false;","","",""
"374","2023-2024","return true;","","",""
"375","2023-2024","return false;","","",""
"376","2023-2024","return true;","","",""
"377","2023-2024","return false;","","",""
"378","2023-2024","return true;","","",""
"379","2023-2024","return false;","","",""
"380","2023-2024","return true;","","",""
"381","2023-2024","return true;","","",""
"382","2023-2024","return true;","","",""
"383","2023-2024","return true;","","",""
"384","2023-2024","return true;","","",""
"385","2023-2024","return true;","","",""
"386","2023-2024","return true;","","",""
"387","2023-2024","return false;","","",""
"388","2023-2024","return false;","","",""
"389","2023-2024","return false;","","",""
"390","2023-2024","return true;","","",""
"391","2023-2024","return false;","","",""
"392","2023-2024","return false;","","",""
"393","2023-2024","return false;","","",""
"394","2023-2024","return false;","","",""
"400","2023-2024","return true;","","",""
"401","2023-2024","return true;","","",""
"402","2023-2024","return true;","","",""
"403","2023-2024","return false;","","",""
"404","2023-2024","return false;","","",""
"405","2023-2024","return true;","","",""
"406","2023-2024","return true;","","",""
"407","2023-2024","return true;","","",""
"408","2023-2024","return false;","","",""
"001","2024-2025","return true;","","",""
"002","2024-2025","return true;","","",""
"003","2024-2025","return false;","","",""
"004","2024-2025","return true;","","",""
"005","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","We received a form with an incomplete student name. Provide your full name in your FAFSA Account Settings, then visit your Status Center Details page to continue working on your application.",""
"006","2024-2025","return false;","","",""
"007","2024-2025","return false;","","",""
"008","2024-2025","return false;","","",""
"009","2024-2025","return false;","","",""
"010","2024-2025","return true;","","",""
"011","2024-2025","return true;","","",""
"012","2024-2025","return true;","","",""
"013","2024-2025","return false;","","",""
"014","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You reported that you live in a foreign country, but left the Country  field blank. Select ""Make a Correction"" on the FAFSA to update your information.",""
"015","2024-2025","return true;","","",""
"016","2024-2025","isir/ccodes/2018/108/AutoCodeClearing.groovy","","You changed your marital status. You must report your marital status as of the date you submitted your FAFSA form. Select ""Make a Correction"" to update your information.",""
"017","2024-2025","return false;","","",""
"018","2024-2025","return false;","","",""
"019","2024-2025","return false;","","",""
"020","2024-2025","return false;","","",""
"021","2024-2025","return true;","","",""
"022","2024-2025","return false;","","",""
"023","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important personal information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"024","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important personal information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"025","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important information is missing from your form regarding your status as an unaccompanied homeless youth. Select ""Make a Correction"" on your FAFSA to update your information.",""
"026","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important demographic information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"027","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important demographic information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"028","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Information about your high school completion is missing from your form. Select ""Make a Correction""on your FAFSA  to update your information.",""
"029","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Information about your receipt of federal benefits is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"030","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"031","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"032","2024-2025","return true;","","",""
"033","2024-2025","return false;","","",""
"034","2024-2025","return false;","","",""
"035","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Asset information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"036","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"037","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"038","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"039","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"040","2024-2025","return false;","","",""
"041","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"042","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"043","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"044","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You are not eligible for federal student aid because you did not provide consent and approval to retrieve and disclose your federal tax information. With your consent and approval, we can obtain tax return information automatically from the IRS. Select ""Make a Correction"" on your FAFSA to provide your consent and approval.",""
"045","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You didn't sign your FAFSA form. Select ""Make a Correction"" on your FAFSA  to provide your signature electronically.",""
"046","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You didn't sign your FAFSA form. Select ""Make a Correction"" on your FAFSA  to provide your signature electronically.",""
"047","2024-2025","return false;","","",""
"048","2024-2025","return true;","","",""
"049","2024-2025","return false;","","",""
"050","2024-2025","return false;","","",""
"051","2024-2025","return true;","","",""
"052","2024-2025","return false;","","",""
"053","2024-2025","return true;","","",""
"054","2024-2025","return false;","","",""
"055","2024-2025","return false;","","",""
"056","2024-2025","return false;","","",""
"057","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","According to the Social Security Administration's (SSA) records, the Social Security number (SSN) reported for your parent on your FAFSA form belongs to a deceased person.",""
"058","2024-2025","return true;","","",""
"059","2024-2025","return false;","","",""
"060","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent did not report their family size. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"061","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent did not report their family size. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"062","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical information about your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"063","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Information about your parent's receipt of federal benefits is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"064","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"065","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information about your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"066","2024-2025","return false;","","",""
"067","2024-2025","return false;","","",""
"068","2024-2025","isir/ccodes/2018/108/AutoCodeClearing.groovy","","Both parents reported the same income. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" if they need to update their information.",""
"069","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent's asset information is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"070","2024-2025","isir/ccodes/2018/108/AutoCodeClearing.groovy","","Your parent reported the same amount for multiple assets. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" if they need to update their information.",""
"071","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"072","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"073","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"074","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"075","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"076","2024-2025","return false;","","",""
"077","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"078","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"079","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent is missing from your form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"080","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You are not eligible for federal student aid because your parent did not provide consent and approval to retrieve and disclose their federal tax information. With their consent and approval, we can obtain tax return information automatically from the IRS. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their consent and approval.",""
"081","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent didn't sign your FAFSA form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their signature electronically.",""
"082","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent didn't sign your FAFSA form. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their signature electronically.",""
"083","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent didn't report their spouse's date of birth. Your parent must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their spouse's birthdate.",""
"084","2024-2025","return false;","","",""
"085","2024-2025","return false;","","",""
"086","2024-2025","return false;","","",""
"087","2024-2025","return false;","","",""
"088","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical information about your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"089","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information about your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"090","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information about your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"091","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The amount of taxes that your parent spouse or partner reported is very high compared to their adjusted gross income. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" if they need to update their information.",""
"092","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","The amount of taxes that your parent spouse or partner reported is higher than normal compared to their adjusted gross income. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" if they need to update their information.",""
"093","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"094","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"095","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"096","2024-2025","return false;","","",""
"097","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"098","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"099","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information for your parent spouse or partner is missing from your form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"100","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You are not eligible for federal student aid because your parent spouse or partner did not provide consent and approval to retrieve and disclose their federal tax information. With their consent and approval, we can obtain tax return information automatically from the IRS. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their consent and approval.",""
"101","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent spouse or partner didn't sign your FAFSA form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their signature electronically.",""
"102","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Your parent spouse or partner didn't sign your FAFSA form. Your parent spouse or partner must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to provide their signature electronically.",""
"103","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You reported that you are married or remarried, and also reported a family size of less than two. Select ""Make a Correction"" on your FAFSA to update your information.",""
"104","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You did not report an accurate family size. Select ""Make a Correction"" on your FAFSA to update your information.",""
"105","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You reported an unusually large number of family members. Select ""Make a Correction"" on your FAFSA and update the information if it is inaccurate, or confirm the number by reentering what you originally reported.",""
"106","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You did not report your family size. Select ""Make a Correction"" on your FAFSA to update your information.",""
"107","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You did not report your family size. Select ""Make a Correction"" on your FAFSA to update your information.",""
"108","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You did not report your number in college. Select ""Make a Correction"" on your FAFSA to update your information.",""
"109","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Asset information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"110","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"111","2024-2025","return true;","","",""
"112","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical tax information is missing from your form. Select ""Make a Correction"" on your FAFSA to update your information.",""
"113","2024-2025","return true;","","",""
"114","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","You didn't report your spouse's date of birth. Select ""Make a Correction"" on your FAFSA to provide their birth date.",""
"115","2024-2025","return false;","","",""
"116","2024-2025","return false;","","",""
"117","2024-2025","return false;","","",""
"118","2024-2025","return false;","","",""
"119","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Critical information for your spouse is missing from your form. Your spouse must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
"120","2024-2025","isir/ccodes/2018/042/AutoCodeClearing.groovy","","Important income or tax information for your spouse is missing from your form. Your spouse must log in to StudentAid.gov, select your FAFSA form from their Dashboard, and select ""Make a Correction"" to update their information.",""
