"ISIR_Field_Name","Aid_Year","Auto_Code_Clearing_Logic","Documents_Required","Additional_Notification_Message","Resolution_Required","Flag_Index"
"STUDENTSTAXRETURNCOMPLETED","2020-2021","return true;","","","false","34"
"STUDENTSTAXRETURNFILINGSTATUS","2020-2021","return true;","","","false","36"
"STUDENTSTYPEOFTAXFORMUSED","2020-2021","return true;","","","false","35"
"STUDENTSUNTAXEDIRADISTANDPENSIONS","2020-2021","return true;","","","false","55"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2020-2021","return true;","","","false","122"
"STUDENTSUSINCOMETAXPAID","2020-2021","return true;","","","false","39"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2020-2021","return true;","","","false","57"
"STUDENTTANFBENEFITS","2020-2021","return true;","","","false","125"
"STUDENTWICBENEFITS","2020-2021","return true;","","","false","126"
"STUNDENTSLEGALRESIDENCEBEFORE","2020-2021","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2020-2021","return true;","","","false","71"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2020-2021","return true;","","","false","70"
"VETERANOFUSARMEDFORCES","2020-2021","return true;","","","false","64"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2020-2021","return true;","","","false","62"
"ALIENREGISTRATIONNUMBER","2021-2022","return true;","","","false","14"
"AREYOUONACTIVEDUTYINUSARMEDFORCES","2021-2022","return true;","","","false","63"
"ASOFTODAYANEMANCIPATEDMINOR","2021-2022","return true;","","","false","68"
"ASOFTODAYINLEGALGUARDIANSHIP","2021-2022","return true;","","","false","69"
"ATRISKOFHOMELESSNESS","2021-2022","return true;","","","false","72"
"BORNBEFORE","2021-2022","return true;","","","false","60"
"CITIZENSHIPSTATUS","2021-2022","return true;","","","false","13"
"DATEAPPLICATIONCOMPLETED","2021-2022","return true;","","","false","148"
"DATEOFBIRTH","2021-2022","return true;","","","false","8"
"DEGREECERTIFICATE","2021-2022","return true;","","","false","32"
"DEPENDENCYOVERRIDE","2021-2022","return true;","","","false","153"
"DOYOUWANTSELECTIVESERVICETOREGISTERYOU","2021-2022","return true;","","","false","21"
"DRIVERLICENSENUMBER","2021-2022","return true;","","","false","10"
"DRIVERLICENSESTATE","2021-2022","return true;","","","false","11"
"DRUGCONVICTIONAFFECTINGELIGIBILITY","2021-2022","return true;","","","false","22"
"EMAILADDRESS","2021-2022","return true;","","","false","12"
"FAAFEDERALSCHOOLCODE","2021-2022","return true;","","","false","155"
"FEDERALSCHOOLCODE1","2021-2022","return true;","","","false","128"
"FEDERALSCHOOLCODE10","2021-2022","return true;","","","false","146"
"FEDERALSCHOOLCODE10HOUSINGPLANS","2021-2022","return true;","","","false","147"
"FEDERALSCHOOLCODE1HOUSINGPLANS","2021-2022","return true;","","","false","129"
"FEDERALSCHOOLCODE2","2021-2022","return true;","","","false","130"
"FEDERALSCHOOLCODE2HOUSINGPLANS","2021-2022","return true;","","","false","131"
"FEDERALSCHOOLCODE3","2021-2022","return true;","","","false","132"
"FEDERALSCHOOLCODE3HOUSINGPLANS","2021-2022","return true;","","","false","133"
"FEDERALSCHOOLCODE4","2021-2022","return true;","","","false","134"
"FEDERALSCHOOLCODE4HOUSINGPLANS","2021-2022","return true;","","","false","135"
"FEDERALSCHOOLCODE5","2021-2022","return true;","","","false","136"
"FEDERALSCHOOLCODE5HOUSINGPLANS","2021-2022","return true;","","","false","137"
"FEDERALSCHOOLCODE6","2021-2022","return true;","","","false","138"
"FEDERALSCHOOLCODE6HOUSINGPLANS","2021-2022","return true;","","","false","139"
"FEDERALSCHOOLCODE7","2021-2022","return true;","","","false","140"
"FEDERALSCHOOLCODE7HOUSINGPLANS","2021-2022","return true;","","","false","141"
"FEDERALSCHOOLCODE8","2021-2022","return true;","","","false","142"
"FEDERALSCHOOLCODE8HOUSINGPLANS","2021-2022","return true;","","","false","143"
"FEDERALSCHOOLCODE9","2021-2022","return true;","","","false","144"
"FEDERALSCHOOLCODE9HOUSINGPLANS","2021-2022","return true;","","","false","145"
"FIRSTBACHELORSDEGREEBY","2021-2022","return true;","","","false","30"
"GRADELEVELINCOLLEGE","2021-2022","return true;","","","false","31"
"HAVECHILDRENYOUSUPPORT","2021-2022","return true;","","","false","65"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","2021-2022","return true;","","","false","66"
"HIGHSCHOOLCITY","2021-2022","return true;","","","false","27"
"HIGHSCHOOLNAME","2021-2022","return true;","","","false","26"
"HIGHSCHOOLSTATE","2021-2022","return true;","","","false","28"
"HSDIPLOMAOREQUIVALENT","2021-2022","return true;","","","false","25"
"INTERESTEDINWORKSTUDY","2021-2022","return true;","","","false","33"
"ISSTUDENTMARRIED","2021-2022","return true;","","","false","61"
"LEGALSTATERESIDENCE","2021-2022","return true;","","","false","17"
"MAILINGADDRESS","2021-2022","return true;","","","false","3"
"MARITALSTATUSDATE","2021-2022","return true;","","","false","16"
"ORPHANWARDOFCOURTORFOSTERCARE","2021-2022","return true;","","","false","67"
"PARENT1DATEOFBIRTH","2021-2022","return true;","","","false","78"
"PARENT1FIRSTNAMEINITIAL","2021-2022","return true;","","","false","77"
"PARENT1HIGHESTGRADELEVELCOMPLETED","2021-2022","return true;","","","false","23"
"PARENT1INCOMEEARNEDFROMWORK","2021-2022","return true;","","","false","101"
"PARENT1LASTNAME","2021-2022","return true;","","","false","76"
"PARENT1SOCIALSECURITYNUMBER","2021-2022","return true;","","","false","75"
"PARENT2DATEOFBIRTH","2021-2022","return true;","","","false","82"
"PARENT2FIRSTNAMEINITIAL","2021-2022","return true;","","","false","81"
"PARENT2HIGHESTGRADELEVELCOMPLETED","2021-2022","return true;","","","false","24"
"PARENT2INCOMEEARNEDFROMWORK","2021-2022","return true;","","","false","102"
"PARENT2LASTNAME","2021-2022","return true;","","","false","80"
"PARENT2SOCIALSECURITYNUMBER","2021-2022","return true;","","","false","79"
"PARENTDISLOCATEDWORKER","2021-2022","return true;","","","false","98"
"PARENTFOODSTAMPBENEFITS","2021-2022","return true;","","","false","90"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2021-2022","return true;","","","false","91"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2021-2022","return true;","","","false","99"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2021-2022","return true;","","","false","105"
"PARENTSCASHSAVINGSANDCHECKING","2021-2022","return true;","","","false","103"
"PARENTSCHILDSUPPORTPAID","2021-2022","return true;","","","false","107"
"PARENTSCHILDSUPPORTRECEIVED","2021-2022","return true;","","","false","114"
"PARENTSCOMBATPAY","2021-2022","return true;","","","false","110"
"PARENTSCOOPERATIVEEDUCATION","2021-2022","return true;","","","false","111"
"PARENTSEDUCATIONALCREDITS","2021-2022","return true;","","","false","106"
"PARENTSEMAILADDRESS","2021-2022","return true;","","","false","83"
"PARENTSFILEDSCHEDULE1","2021-2022","return true;","","","false","97"
"PARENTSGRANTSCHOLARSHIPAID","2021-2022","return true;","","","false","109"
"PARENTSINTERESTINCOME","2021-2022","return true;","","","false","115"
"PARENTSINVESTMENTNETWORTH","2021-2022","return true;","","","false","104"
"PARENTSIRAPAYMENTS","2021-2022","return true;","","","false","113"
"PARENTSLEGALRESIDENCEDATE","2021-2022","return true;","","","false","86"
"PARENTSLEGALRESIDENTSBEFORE","2021-2022","return true;","","","false","85"
"PARENTSMARITALSTATUS","2021-2022","return true;","","","false","73"
"PARENTSMARITALSTATUSDATE","2021-2022","return true;","","","false","74"
"PARENTSMILITARYCLERGYALLOWANCES","2021-2022","return true;","","","false","117"
"PARENTSNEEDBASEDEMPLOYMENT","2021-2022","return true;","","","false","108"
"PARENTSNUMBERINCOLLEGE","2021-2022","return true;","","","false","88"
"PARENTSNUMBEROFFAMILYMEMBERS","2021-2022","return true;","","","false","87"
"PARENTSOTHERUNTAXEDINCOME","2021-2022","return true;","","","false","119"
"PARENTSPENSIONPAYMENTS","2021-2022","return true;","","","false","112"
"PARENTSSTATEOFLEGALRESIDENCE","2021-2022","return true;","","","false","84"
"PARENTSTAXRETURNCOMPLETED","2021-2022","return true;","","","false","94"
"PARENTSTAXRETURNFILINGSTATUS","2021-2022","return true;","","","false","96"
"PARENTSTYPEOFTAXFORMUSED","2021-2022","return true;","","","false","95"
"PARENTSUNTAXEDIRADISTANDPENSIONS","2021-2022","return true;","","","false","116"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2021-2022","return true;","","","false","89"
"PARENTSUSINCOMETAXPAID","2021-2022","return true;","","","false","100"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2021-2022","return true;","","","false","118"
"PARENTTANFBENEFITS","2021-2022","return true;","","","false","92"
"PARENTWICBENEFITS","2021-2022","return true;","","","false","93"
"PERMANENTCITY","2021-2022","return true;","","","false","4"
"PERMANENTPHONENO","2021-2022","return true;","","","false","9"
"PERMANENTSTATE","2021-2022","return true;","","","false","5"
"PERMANENTZIPCODE","2021-2022","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2021-2022","return true;","","","false","151"
"PREPARERSSIGNATURE","2021-2022","return true;","","","false","152"
"PREPARERSSOCIALSECURITYNUMBER","2021-2022","return true;","","","false","150"
"PROFESSIONALJUDGMENT","2021-2022","return true;","","","false","154"
"SIGNEDBY","2021-2022","return true;","","","false","149"
"SPOUSESINCOMEEARNEDFROMWORK","2021-2022","return true;","","","false","41"
"STUDENTFILEDSCHEDULE1","2021-2022","return true;","","","false","37"
"STUDENTFIRSTNAME","2021-2022","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2021-2022","return true;","","","false","123"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2021-2022","return true;","","","false","124"
"STUDENTLASTNAME","2021-2022","return true;","","","false","0"
"STUDENTLEGALRESDATE","2021-2022","return true;","","","false","19"
"STUDENTMARITALSTATUS","2021-2022","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2021-2022","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2021-2022","return true;","","","false","38"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2021-2022","return true;","","","false","44"
"STUDENTSCASHSAVINGSANDCHECKING","2021-2022","return true;","","","false","42"
"STUDENTSCHILDSUPPORTPAID","2021-2022","return true;","","","false","46"
"STUDENTSCHILDSUPPORTRECEIVED","2021-2022","return true;","","","false","53"
"STUDENTSCOMBATPAY","2021-2022","return true;","","","false","49"
"STUDENTSCOOPERATIVEEDUCATION","2021-2022","return true;","","","false","50"
"STUDENTSEDUCATIONALCREDITS","2021-2022","return true;","","","false","45"
"STUDENTSEX","2021-2022","return true;","","","false","20"
"STUDENTSGRANTSCHOLARSHIPAID","2021-2022","return true;","","","false","48"
"STUDENTSINCOMEEARNEDFROMWORK","2021-2022","return true;","","","false","40"
"STUDENTSINTERESTINCOME","2021-2022","return true;","","","false","54"
"STUDENTSINVESTMENTNETWORTH","2021-2022","return true;","","","false","43"
"STUDENTSIRAPAYMENTS","2021-2022","return true;","","","false","52"
"STUDENTSMILITARYCLERGYALLOWANCES","2021-2022","return true;","","","false","56"
"STUDENTSNEEDBASEDEMPLOYMENT","2021-2022","return true;","","","false","47"
"STUDENTSNUMBERINCOLLEGE","2021-2022","return true;","","","false","121"
"STUDENTSNUMBEROFFAMILYMEMBERS","2021-2022","return true;","","","false","120"
"STUDENTSOTHERNONREPORTEDMONEY","2021-2022","return true;","","","false","59"
"STUDENTSOTHERUNTAXEDINCOME","2021-2022","return true;","","","false","58"
"STUDENTSPENSIONPAYMENTS","2021-2022","return true;","","","false","51"
"STUDENTSPOUSEDISLOCATEDWORKER","2021-2022","return true;","","","false","127"
"STUDENTSSN","2021-2022","return true;","","","false","7"
"STUDENTSTAXRETURNCOMPLETED","2021-2022","return true;","","","false","34"
"STUDENTSTAXRETURNFILINGSTATUS","2021-2022","return true;","","","false","36"
"STUDENTSTYPEOFTAXFORMUSED","2021-2022","return true;","","","false","35"
"STUDENTSUNTAXEDIRADISTANDPENSIONS","2021-2022","return true;","","","false","55"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2021-2022","return true;","","","false","122"
"STUDENTSUSINCOMETAXPAID","2021-2022","return true;","","","false","39"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2021-2022","return true;","","","false","57"
"STUDENTTANFBENEFITS","2021-2022","return true;","","","false","125"
"STUDENTWICBENEFITS","2021-2022","return true;","","","false","126"
"STUNDENTSLEGALRESIDENCEBEFORE","2021-2022","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2021-2022","return true;","","","false","71"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2021-2022","return true;","","","false","70"
"VETERANOFUSARMEDFORCES","2021-2022","return true;","","","false","64"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2021-2022","return true;","","","false","62"
"ALIENREGISTRATIONNUMBER","2022-2023","return true;","","","false","14"
"AREYOUONACTIVEDUTYINUSARMEDFORCES","2022-2023","return true;","","","false","63"
"ASOFTODAYANEMANCIPATEDMINOR","2022-2023","return true;","","","false","68"
"ASOFTODAYINLEGALGUARDIANSHIP","2022-2023","return true;","","","false","69"
"ATRISKOFHOMELESSNESS","2022-2023","return true;","","","false","72"
"BORNBEFORE","2022-2023","return true;","","","false","60"
"CITIZENSHIPSTATUS","2022-2023","return true;","","","false","13"
"DATEAPPLICATIONCOMPLETED","2022-2023","return true;","","","false","148"
"DATEOFBIRTH","2022-2023","return true;","","","false","8"
"DEGREECERTIFICATE","2022-2023","return true;","","","false","32"
"DEPENDENCYOVERRIDE","2022-2023","return true;","","","false","153"
"DOYOUWANTSELECTIVESERVICETOREGISTERYOU","2022-2023","return true;","","","false","21"
"DRIVERLICENSENUMBER","2022-2023","return true;","","","false","10"
"DRIVERLICENSESTATE","2022-2023","return true;","","","false","11"
"DRUGCONVICTIONAFFECTINGELIGIBILITY","2022-2023","return true;","","","false","22"
"EMAILADDRESS","2022-2023","return true;","","","false","12"
"FAAFEDERALSCHOOLCODE","2022-2023","return true;","","","false","155"
"FEDERALSCHOOLCODE1","2022-2023","return true;","","","false","128"
"FEDERALSCHOOLCODE10","2022-2023","return true;","","","false","146"
"FEDERALSCHOOLCODE10HOUSINGPLANS","2022-2023","return true;","","","false","147"
"FEDERALSCHOOLCODE1HOUSINGPLANS","2022-2023","return true;","","","false","129"
"FEDERALSCHOOLCODE2","2022-2023","return true;","","","false","130"
"FEDERALSCHOOLCODE2HOUSINGPLANS","2022-2023","return true;","","","false","131"
"FEDERALSCHOOLCODE3","2022-2023","return true;","","","false","132"
"FEDERALSCHOOLCODE3HOUSINGPLANS","2022-2023","return true;","","","false","133"
"FEDERALSCHOOLCODE4","2022-2023","return true;","","","false","134"
"FEDERALSCHOOLCODE4HOUSINGPLANS","2022-2023","return true;","","","false","135"
"FEDERALSCHOOLCODE5","2022-2023","return true;","","","false","136"
"FEDERALSCHOOLCODE5HOUSINGPLANS","2022-2023","return true;","","","false","137"
"FEDERALSCHOOLCODE6","2022-2023","return true;","","","false","138"
"FEDERALSCHOOLCODE6HOUSINGPLANS","2022-2023","return true;","","","false","139"
"FEDERALSCHOOLCODE7","2022-2023","return true;","","","false","140"
"FEDERALSCHOOLCODE7HOUSINGPLANS","2022-2023","return true;","","","false","141"
"FEDERALSCHOOLCODE8","2022-2023","return true;","","","false","142"
"FEDERALSCHOOLCODE8HOUSINGPLANS","2022-2023","return true;","","","false","143"
"FEDERALSCHOOLCODE9","2022-2023","return true;","","","false","144"
"FEDERALSCHOOLCODE9HOUSINGPLANS","2022-2023","return true;","","","false","145"
"FIRSTBACHELORSDEGREEBY","2022-2023","return true;","","","false","30"
"GRADELEVELINCOLLEGE","2022-2023","return true;","","","false","31"
"HAVECHILDRENYOUSUPPORT","2022-2023","return true;","","","false","65"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","2022-2023","return true;","","","false","66"
"HIGHSCHOOLCITY","2022-2023","return true;","","","false","27"
"HIGHSCHOOLNAME","2022-2023","return true;","","","false","26"
"HIGHSCHOOLSTATE","2022-2023","return true;","","","false","28"
"HSDIPLOMAOREQUIVALENT","2022-2023","return true;","","","false","25"
"INTERESTEDINWORKSTUDY","2022-2023","return true;","","","false","33"
"ISSTUDENTMARRIED","2022-2023","return true;","","","false","61"
"LEGALSTATERESIDENCE","2022-2023","return true;","","","false","17"
"MAILINGADDRESS","2022-2023","return true;","","","false","3"
"MARITALSTATUSDATE","2022-2023","return true;","","","false","16"
"ORPHANWARDOFCOURTORFOSTERCARE","2022-2023","return true;","","","false","67"
"PARENT1DATEOFBIRTH","2022-2023","return true;","","","false","78"
"PARENT1FIRSTNAMEINITIAL","2022-2023","return true;","","","false","77"
"PARENT1HIGHESTGRADELEVELCOMPLETED","2022-2023","return true;","","","false","23"
"PARENT1INCOMEEARNEDFROMWORK","2022-2023","return true;","","","false","101"
"PARENT1LASTNAME","2022-2023","return true;","","","false","76"
"PARENT1SOCIALSECURITYNUMBER","2022-2023","return true;","","","false","75"
"PARENT2DATEOFBIRTH","2022-2023","return true;","","","false","82"
"PARENT2FIRSTNAMEINITIAL","2022-2023","return true;","","","false","81"
"PARENT2HIGHESTGRADELEVELCOMPLETED","2022-2023","return true;","","","false","24"
"PARENT2INCOMEEARNEDFROMWORK","2022-2023","return true;","","","false","102"
"PARENT2LASTNAME","2022-2023","return true;","","","false","80"
"PARENT2SOCIALSECURITYNUMBER","2022-2023","return true;","","","false","79"
"PARENTDISLOCATEDWORKER","2022-2023","return true;","","","false","98"
"PARENTFOODSTAMPBENEFITS","2022-2023","return true;","","","false","90"
"PARENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2022-2023","return true;","","","false","91"
"PARENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2022-2023","return true;","","","false","99"
"PARENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2022-2023","return true;","","","false","105"
"PARENTSCASHSAVINGSANDCHECKING","2022-2023","return true;","","","false","103"
"PARENTSCHILDSUPPORTPAID","2022-2023","return true;","","","false","107"
"PARENTSCHILDSUPPORTRECEIVED","2022-2023","return true;","","","false","114"
"PARENTSCOMBATPAY","2022-2023","return true;","","","false","110"
"PARENTSCOOPERATIVEEDUCATION","2022-2023","return true;","","","false","111"
"PARENTSEDUCATIONALCREDITS","2022-2023","return true;","","","false","106"
"PARENTSEMAILADDRESS","2022-2023","return true;","","","false","83"
"PARENTSFILEDSCHEDULE1","2022-2023","return true;","","","false","97"
"PARENTSGRANTSCHOLARSHIPAID","2022-2023","return true;","","","false","109"
"PARENTSINTERESTINCOME","2022-2023","return true;","","","false","115"
"PARENTSINVESTMENTNETWORTH","2022-2023","return true;","","","false","104"
"PARENTSIRAPAYMENTS","2022-2023","return true;","","","false","113"
"PARENTSLEGALRESIDENCEDATE","2022-2023","return true;","","","false","86"
"PARENTSLEGALRESIDENTSBEFORE","2022-2023","return true;","","","false","85"
"PARENTSMARITALSTATUS","2022-2023","return true;","","","false","73"
"PARENTSMARITALSTATUSDATE","2022-2023","return true;","","","false","74"
"PARENTSMILITARYCLERGYALLOWANCES","2022-2023","return true;","","","false","117"
"PARENTSNEEDBASEDEMPLOYMENT","2022-2023","return true;","","","false","108"
"PARENTSNUMBERINCOLLEGE","2022-2023","return true;","","","false","88"
"PARENTSNUMBEROFFAMILYMEMBERS","2022-2023","return true;","","","false","87"
"PARENTSOTHERUNTAXEDINCOME","2022-2023","return true;","","","false","119"
"PARENTSPENSIONPAYMENTS","2022-2023","return true;","","","false","112"
"PARENTSSTATEOFLEGALRESIDENCE","2022-2023","return true;","","","false","84"
"PARENTSTAXRETURNCOMPLETED","2022-2023","return true;","","","false","94"
"PARENTSTAXRETURNFILINGSTATUS","2022-2023","return true;","","","false","96"
"PARENTSTYPEOFTAXFORMUSED","2022-2023","return true;","","","false","95"
"PARENTSUNTAXEDIRADISTANDPENSIONS","2022-2023","return true;","","","false","116"
"PARENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2022-2023","return true;","","","false","89"
"PARENTSUSINCOMETAXPAID","2022-2023","return true;","","","false","100"
"PARENTSVETERANSNONEDUCATIONBENEFITS","2022-2023","return true;","","","false","118"
"PARENTTANFBENEFITS","2022-2023","return true;","","","false","92"
"PARENTWICBENEFITS","2022-2023","return true;","","","false","93"
"PERMANENTCITY","2022-2023","return true;","","","false","4"
"PERMANENTPHONENO","2022-2023","return true;","","","false","9"
"PERMANENTSTATE","2022-2023","return true;","","","false","5"
"PERMANENTZIPCODE","2022-2023","return true;","","","false","6"
"PREPARERSEMPLOYERIDENTIFICATIONNUMBEREIN","2022-2023","return true;","","","false","151"
"PREPARERSSIGNATURE","2022-2023","return true;","","","false","152"
"PREPARERSSOCIALSECURITYNUMBER","2022-2023","return true;","","","false","150"
"PROFESSIONALJUDGMENT","2022-2023","return true;","","","false","154"
"SIGNEDBY","2022-2023","return true;","","","false","149"
"SPOUSESINCOMEEARNEDFROMWORK","2022-2023","return true;","","","false","41"
"STUDENTFILEDSCHEDULE1","2022-2023","return true;","","","false","37"
"STUDENTFIRSTNAME","2022-2023","return true;","","","false","1"
"STUDENTFOODSTAMPBENEFITS","2022-2023","return true;","","","false","123"
"STUDENTFREEORREDUCEDPRICESCHOOLLUNCHBENEFITS","2022-2023","return true;","","","false","124"
"STUDENTLASTNAME","2022-2023","return true;","","","false","0"
"STUDENTLEGALRESDATE","2022-2023","return true;","","","false","19"
"STUDENTMARITALSTATUS","2022-2023","return true;","","","false","15"
"STUDENTMIDDLEINITIAL","2022-2023","return true;","","","false","2"
"STUDENTSADJUSTEDGROSSINCOMEFROMIRSFORM","2022-2023","return true;","","","false","38"
"STUDENTSBUSINESSANDORINVESTMENTFARMNETWORTH","2022-2023","return true;","","","false","44"
"STUDENTSCASHSAVINGSANDCHECKING","2022-2023","return true;","","","false","42"
"STUDENTSCHILDSUPPORTPAID","2022-2023","return true;","","","false","46"
"STUDENTSCHILDSUPPORTRECEIVED","2022-2023","return true;","","","false","53"
"STUDENTSCOMBATPAY","2022-2023","return true;","","","false","49"
"STUDENTSCOOPERATIVEEDUCATION","2022-2023","return true;","","","false","50"
"STUDENTSEDUCATIONALCREDITS","2022-2023","return true;","","","false","45"
"STUDENTSEX","2022-2023","return true;","","","false","20"
"STUDENTSGRANTSCHOLARSHIPAID","2022-2023","return true;","","","false","48"
"STUDENTSINCOMEEARNEDFROMWORK","2022-2023","return true;","","","false","40"
"STUDENTSINTERESTINCOME","2022-2023","return true;","","","false","54"
"STUDENTSINVESTMENTNETWORTH","2022-2023","return true;","","","false","43"
"STUDENTSIRAPAYMENTS","2022-2023","return true;","","","false","52"
"STUDENTSMILITARYCLERGYALLOWANCES","2022-2023","return true;","","","false","56"
"STUDENTSNEEDBASEDEMPLOYMENT","2022-2023","return true;","","","false","47"
"STUDENTSNUMBERINCOLLEGE","2022-2023","return true;","","","false","121"
"STUDENTSNUMBEROFFAMILYMEMBERS","2022-2023","return true;","","","false","120"
"STUDENTSOTHERNONREPORTEDMONEY","2022-2023","return true;","","","false","59"
"STUDENTSOTHERUNTAXEDINCOME","2022-2023","return true;","","","false","58"
"STUDENTSPENSIONPAYMENTS","2022-2023","return true;","","","false","51"
"STUDENTSPOUSEDISLOCATEDWORKER","2022-2023","return true;","","","false","127"
"STUDENTSSN","2022-2023","return true;","","","false","7"
"STUDENTSTAXRETURNCOMPLETED","2022-2023","return true;","","","false","34"
"STUDENTSTAXRETURNFILINGSTATUS","2022-2023","return true;","","","false","36"
"STUDENTSTYPEOFTAXFORMUSED","2022-2023","return true;","","","false","35"
"STUDENTSUNTAXEDIRADISTANDPENSIONS","2022-2023","return true;","","","false","55"
"STUDENTSUPPLEMENTALSECURITYINCOMEBENEFITS","2022-2023","return true;","","","false","122"
"STUDENTSUSINCOMETAXPAID","2022-2023","return true;","","","false","39"
"STUDENTSVETERANSNONEDUCATIONBENEFITS","2022-2023","return true;","","","false","57"
"STUDENTTANFBENEFITS","2022-2023","return true;","","","false","125"
"STUDENTWICBENEFITS","2022-2023","return true;","","","false","126"
"STUNDENTSLEGALRESIDENCEBEFORE","2022-2023","return true;","","","false","18"
"UNACCOMPANIEDYOUTHDETERMINEDBYHUD","2022-2023","return true;","","","false","71"
"UNACCOMPANIEDYOUTHDETERMINEDBYSCHOOLDISTRICTLIAISON","2022-2023","return true;","","","false","70"
"VETERANOFUSARMEDFORCES","2022-2023","return true;","","","false","64"
"WORKINGONAMASTERSORDOCTORATEPROGRAM","2022-2023","return true;","","","false","62"
"ALIENREGISTRATIONNUMBER","2023-2024","return true;","","","false","14"
"AREYOUONACTIVEDUTYINUSARMEDFORCES","2023-2024","return true;","","","false","60"
"ASOFTODAYANEMANCIPATEDMINOR","2023-2024","return true;","","","false","65"
"ASOFTODAYINLEGALGUARDIANSHIP","2023-2024","return true;","","","false","66"
"ATRISKOFHOMELESSNESS","2023-2024","return true;","","","false","69"
"BORNBEFORE","2023-2024","return true;","","","false","57"
"CITIZENSHIPSTATUS","2023-2024","return true;","","","false","13"
"DATEAPPLICATIONCOMPLETED","2023-2024","return true;","","","false","145"
"DATEOFBIRTH","2023-2024","return true;","","","false","8"
"DEGREECERTIFICATE","2023-2024","return true;","","","false","29"
"DEPENDENCYOVERRIDE","2023-2024","return true;","","","false","150"
"DRIVERLICENSENUMBER","2023-2024","return true;","","","false","10"
"DRIVERLICENSESTATE","2023-2024","return true;","","","false","11"
"EMAILADDRESS","2023-2024","return true;","","","false","12"
"FAAFEDERALSCHOOLCODE","2023-2024","return true;","","","false","152"
"FEDERALSCHOOLCODE1","2023-2024","return true;","","","false","125"
"FEDERALSCHOOLCODE10","2023-2024","return true;","","","false","143"
"FEDERALSCHOOLCODE10HOUSINGPLANS","2023-2024","return true;","","","false","144"
"FEDERALSCHOOLCODE1HOUSINGPLANS","2023-2024","return true;","","","false","126"
"FEDERALSCHOOLCODE2","2023-2024","return true;","","","false","127"
"FEDERALSCHOOLCODE2HOUSINGPLANS","2023-2024","return true;","","","false","128"
"FEDERALSCHOOLCODE3","2023-2024","return true;","","","false","129"
"FEDERALSCHOOLCODE3HOUSINGPLANS","2023-2024","return true;","","","false","130"
"FEDERALSCHOOLCODE4","2023-2024","return true;","","","false","131"
"FEDERALSCHOOLCODE4HOUSINGPLANS","2023-2024","return true;","","","false","132"
"FEDERALSCHOOLCODE5","2023-2024","return true;","","","false","133"
"FEDERALSCHOOLCODE5HOUSINGPLANS","2023-2024","return true;","","","false","134"
"FEDERALSCHOOLCODE6","2023-2024","return true;","","","false","135"
"FEDERALSCHOOLCODE6HOUSINGPLANS","2023-2024","return true;","","","false","136"
"FEDERALSCHOOLCODE7","2023-2024","return true;","","","false","137"
"FEDERALSCHOOLCODE7HOUSINGPLANS","2023-2024","return true;","","","false","138"
"FEDERALSCHOOLCODE8","2023-2024","return true;","","","false","139"
"FEDERALSCHOOLCODE8HOUSINGPLANS","2023-2024","return true;","","","false","140"
"FEDERALSCHOOLCODE9","2023-2024","return true;","","","false","141"
"FEDERALSCHOOLCODE9HOUSINGPLANS","2023-2024","return true;","","","false","142"
"FIRSTBACHELORSDEGREEBY","2023-2024","return true;","","","false","27"
"GRADELEVELINCOLLEGE","2023-2024","return true;","","","false","28"
"HAVECHILDRENYOUSUPPORT","2023-2024","return true;","","","false","62"
"HAVELEGALDEPENDENTSOTHERTHANCHILDRENORSPOUSE","2023-2024","return true;","","","false","63"
"HIGHSCHOOLCITY","2023-2024","return true;","","","false","24"
"HIGHSCHOOLNAME","2023-2024","return true;","","","false","23"
